date,open,high,low,close,volume,return,volatility_20d
2000-03-16,1671.097,1671.178,1596.072,1607.527,1979175900,-0.0439757807300869,0.02188168523413836
2000-03-17,1602.363,1661.976,1602.335,1658.601,1533750900,0.031771783615454074,0.02275674241396642
2000-03-20,1646.31,1699.281,1641.765,1699.248,1817543400,0.024506798199205093,0.023389120287386257
2000-03-21,1704.085,1713.205,1692.684,1710.324,1635110000,0.006518177452614404,0.022484370985813032
2000-03-22,1713.241,1726.59,1711.158,1720.446,1465842100,0.005918176906831496,0.021675108436720342
2000-03-23,1724.188,1747.283,1711.405,1747.241,1674950200,0.015574449881019303,0.021310324133502874
2000-03-24,1761.444,1770.263,1729.483,1730.499,2203771900,-0.009581963793203085,0.021485270318290794
2000-03-27,1736.696,1776.021,1736.696,1775.914,1992731300,0.02624387532151129,0.019925016288040276
2000-03-28,1788.827,1799.952,1774.482,1791.441,2448516600,0.008743103551185571,0.019964430568059133
2000-03-29,1797.881,1803.827,1763.62,1788.807,2302667700,-0.0014703247274121534,0.019782286286248615
2000-03-30,1793.676,1811.063,1790.849,1810.984,2930593700,0.01239764826501677,0.019852856314387813
2000-03-31,1810.553,1810.897,1780.411,1800.225,2334072500,-0.005940969108506722,0.0197508441718976
2000-04-03,1799.575,1816.86,1798.254,1801.003,1886111200,0.0004321682011971806,0.01799788296585383
2000-04-04,1795.161,1795.161,1755.98,1760.692,1712827700,-0.022382527958032195,0.018866027076025558
2000-04-05,1756.3,1776.715,1746.302,1771.199,1360458100,0.005967540035395125,0.018499811037327164
2000-04-06,1775.784,1809.169,1775.676,1809.141,1500703400,0.021421647144109768,0.019029921743924302
2000-04-07,1816.786,1822.615,1807.543,1819.896,1608126000,0.005944810271836021,0.018556279703273646
2000-04-10,1826.611,1831.853,1815.991,1826.061,1680915800,0.003387556212003373,0.018389909005838034
2000-04-11,1826.403,1828.057,1812.008,1821.174,1424577900,-0.0026762523267295224,0.017233759030271356
2000-04-12,1822.398,1823.832,1785.327,1807.328,1364303300,-0.007602788091637613,0.017376394456618083
2000-04-13,1807.837,1832.083,1807.712,1831.548,1654905700,0.013400998601249992,0.013350534052966795
2000-04-14,1835.861,1840.189,1820.672,1833.665,1790546600,0.00115585286326092,0.012003089052094556
2000-04-17,1829.615,1829.929,1778.878,1795.058,1984014200,-0.02105455467601769,0.012441150725882059
2000-04-18,1794.339,1813.571,1779.294,1813.495,1320474100,0.010270977316610308,0.012527863753700654
2000-04-19,1819.081,1831.57,1817.211,1828.71,1276615900,0.008389877005450908,0.012570208418268813
2000-04-20,1831.657,1847.51,1831.485,1847.027,1653776000,0.01001635032345205,0.012339959181072401
2000-04-21,1851.307,1858.265,1834.847,1841.064,1624463400,-0.003228431419789679,0.012082071216067915
2000-04-24,1844.695,1848.973,1827.167,1837.398,1616377600,-0.001991239848261772,0.010828745344163062
2000-04-25,1838.05,1841.86,1815.632,1833.469,1077140000,-0.0021383499927614125,0.010732306591106432
2000-04-26,1835.666,1842.887,1826.392,1832.779,1016383800,-0.00037633578751539165,0.01072068151789473
2000-04-27,1835.601,1840.572,1803.577,1806.83,1233293900,-0.014158280949312485,0.010912710275825415
2000-04-28,1805.503,1836.329,1797.713,1836.321,1097131100,0.016321956133117155,0.011405385978900128
2000-05-08,1848.173,1852.903,1828.097,1836.637,895912400,0.0001720832033178521,0.011406281794058339
2000-05-09,1838.996,1839.288,1799.822,1806.638,913032000,-0.01633365765799122,0.01081747371316132
2000-05-10,1801.426,1801.64,1750.012,1752.689,945267000,-0.029861543928556666,0.012797192667074707
2000-05-11,1750.859,1762.125,1718.892,1724.048,843716900,-0.016341176329628393,0.012171326920620425
2000-05-12,1725.868,1740.954,1715.058,1720.608,740418200,-0.0019953040750605444,0.012015535862424707
2000-05-15,1722.635,1726.724,1695.531,1704.587,709465600,-0.0093112434674254,0.012010654405222528
2000-05-16,1706.728,1725.903,1706.728,1724.538,533545100,0.011704301393827388,0.012475637461795282
2000-05-17,1727.426,1736.274,1722.712,1725.398,525768000,0.000498684285298312,0.012437759758483373
2000-05-18,1725.604,1758.54,1719.844,1758.537,835413900,0.01920658306083589,0.012881900011078912
2000-05-19,1761.791,1777.983,1754.884,1777.828,955398600,0.010969914195720687,0.013189785001830151
2000-05-22,1785.894,1830.927,1783.304,1824.736,1471439200,0.026385004623619368,0.013735273702353746
2000-05-23,1834.436,1836.992,1811.577,1832.075,1246957100,0.004021951668624846,0.013581336004582202
2000-05-24,1835.563,1861.484,1831.842,1855.493,1586843900,0.012782227801809265,0.013748459011931898
2000-05-25,1866.563,1880.719,1860.779,1880.704,1680941900,0.013587224527389807,0.013896599664439529
2000-05-26,1885.752,1890.686,1860.919,1879.617,2068925600,-0.0005779750561492047,0.013866802435723939
