date,market_return,abnormal_return,abs_ar,hs300_close,hs300_volume,ivix,north_flow,margin_balance,usd_cny,gdp_growth,cpi,ppi,m2_growth,epu,volatility_20d,turnover_ratio,amihud
2015-09-11,-0.003089444987001033,-0.003821489492555119,0.003821489492555119,3347.188,10854750400,40.86,-0.6945,9818.2,637.19,12.4,2.0,-5.9,13.3,393.23413,0.03736742182365827,0.43488085868658766,0.0028461686111189008
2015-09-14,-0.019734774383751374,0.006962023412909746,0.006962023412909746,3281.132,20545724800,42.35,-7.204,9533.0,637.09,12.4,2.0,-5.9,13.3,393.23413,0.037036705382355074,0.8293466250505672,0.009605294812355013
2015-09-15,-0.039285222295232236,-0.004090002573118756,0.004090002573118756,3152.232,14355564800,44.63,10.3902,9326.7,636.65,12.4,2.0,-5.9,13.3,393.23413,0.03751848044766223,0.5926125405661278,0.027365849301333123
2015-09-16,0.049811054516291975,0.0008651040016458555,0.0008651040016458555,3309.248,15971000000,41.34,17.2541,9351.5,637.12,12.4,2.0,-5.9,13.3,393.23413,0.03992217293137383,0.6728016266878175,0.031188438116769128
2015-09-17,-0.021832452569284677,-0.0008310323197687763,0.0008310323197687763,3236.999,16940188800,41.06,3.4549000000000003,9382.9,636.7,12.4,2.0,-5.9,13.3,393.23413,0.038124748365553816,0.736989567845341,0.01288796295427633
2015-09-18,0.004409639916478358,0.0005678493621115166,0.0005678493621115166,3251.273,10690348000,40.19,23.8367,9361.8,636.07,12.4,2.0,-5.9,13.3,393.23413,0.037838091271350134,0.48209174416469847,0.004124879673213967
2015-09-21,0.017523597680047187,-0.0013997627585959904,0.0013997627585959904,3308.247,12278867200,39.81,5.494299999999999,9378.8,636.76,12.4,2.0,-5.9,13.3,393.23413,0.037815246133204236,0.5651165040198153,0.014271347180990105
2015-09-22,0.00930492795731408,9.262587972269642e-05,9.262587972269642e-05,3339.03,14622198400,37.17,-1.3232,9385.6,637.21,12.4,2.0,-5.9,13.3,393.23413,0.036738244456991115,0.684264940967474,0.006363562921779313
2015-09-23,-0.022761700254265604,-0.0008723908296294214,0.0008723908296294214,3263.028,12317144000,38.93,-13.0712,9369.9,637.73,12.4,2.0,-5.9,13.3,393.23413,0.03135840620086475,0.5948046887929106,0.018479689978671682
2015-09-24,0.0067333164165308546,-0.0018674420189457308,0.0018674420189457308,3284.999,10201124000,37.63,-9.4042,9371.8,637.91,12.4,2.0,-5.9,13.3,393.23413,0.026497981277800793,0.5142335909748246,0.006600563248256619
2015-09-25,-0.01614855894933298,-0.000130419058214426,0.000130419058214426,3231.951,12141928000,34.91,-9.4042,9246.8,637.85,12.4,2.0,-5.9,13.3,393.23413,0.0268046013325242,0.6423188291175435,0.013299830924160464
2015-09-28,0.0033419442312090375,0.000622650439147554,0.000622650439147554,3242.752,7421947200,31.93,-9.4042,9258.0,637.29,12.4,2.0,-5.9,13.3,393.23413,0.023369530922879123,0.4137579698145459,0.004502786318944761
2015-09-29,-0.01970486796400095,0.0004898845415169939,0.0004898845415169939,3178.854,8715063200,31.1,-15.3764,9182.8,636.6,12.4,2.0,-5.9,13.3,393.23413,0.02159123204999052,0.5164127999752057,0.022610126297191915
2015-09-30,0.007579461025891687,0.0027594018909680162,0.0027594018909680162,3202.948,7855935200,30.65,3.2662,9040.5,636.13,12.4,2.0,-5.9,13.3,393.23413,0.021598884222393953,0.49508968570696305,0.00964806968607848
2015-10-08,0.02920247222246508,-0.00046752375824898884,0.00046752375824898884,3296.482,13208176800,31.7,37.3463,9195.5,635.05,12.4,2.0,-5.9,13.3,244.86796,0.022718576633027267,0.89451037095989,0.022109389255347552
2015-10-09,0.01323653519115231,0.000576503257140315,0.000576503257140315,3340.116,12435249600,30.07,17.0427,9208.9,634.93,12.4,2.0,-5.9,13.3,244.86796,0.022931364965673953,0.9110985507322065,0.01064436631103272
2015-10-12,0.032207564048673865,-0.0006246726776903966,0.0006246726776903966,3447.693,22140046400,30.07,-1.9865,9451.1,634.06,12.4,2.0,-5.9,13.3,244.86796,0.022537540695691378,1.612000833229398,0.014547198080250573
2015-10-13,-0.0007686299215156067,-0.0024622346777224413,0.0024622346777224413,3445.043,14543379200,31.95,-4.1034,9495.7,632.31,12.4,2.0,-5.9,13.3,244.86796,0.021914657071904695,1.0624380994175642,0.0005285084786317108
2015-10-14,-0.011300584637114808,-0.001951404652722477,0.001951404652722477,3406.112,15217393600,31.71,-9.118,9548.7,634.08,12.4,1.6,-5.9,13.3,244.86796,0.021687589723635922,1.1401173989810112,0.007426097355538472
2015-10-15,0.023693583769412108,0.0005109423055511542,0.0005109423055511542,3486.815,17115830400,29.66,3.5141000000000004,9660.7,634.02,12.4,1.6,-5.9,13.1,244.86796,0.022075678029979923,1.2698528993345226,0.01384308164762611
2015-10-16,0.013551048736454296,-0.0024099563104695854,0.0024099563104695854,3534.065,20896470400,29.26,-7.0339,9697.6,634.36,12.4,1.6,-5.9,13.1,244.86796,0.022182296383601578,1.494667776865487,0.006484850540335413
2015-10-19,3.310635203357393e-05,0.001404830667291912,0.001404830667291912,3534.182,20760675200,30.34,-2.5971,9821.6,635.27,12.4,1.6,-5.9,13.1,244.86796,0.02154955934764107,1.4838140464322005,1.5946664409823206e-05
2015-10-20,0.01231430639395481,0.0009079225985197947,0.0009079225985197947,3577.703,17902510400,30.99,-2.5971,9932.9,636.14,12.4,1.6,-5.9,13.1,244.86796,0.01904528519736111,1.2635186821882922,0.00687853609287936
2015-10-21,-0.029194430057497778,0.0013585385615841883,0.0013585385615841883,3473.254,28207606400,32.76,-2.5971,9850.5,634.73,12.4,1.6,-5.9,13.1,244.86796,0.017742678566106694,1.9084203981778791,0.010349843103843712
2015-10-22,0.014764252772760056,0.00029039263102981216,0.00029039263102981216,3524.534,18430558400,31.8,-13.763699999999998,9983.0,634.97,12.4,1.6,-5.9,13.1,244.86796,0.016963474944848803,1.2406870610411522,0.008010746311820947
2015-10-23,0.013251964656888049,0.000281235847087169,0.000281235847087169,3571.241,19829448000,30.64,-10.4818,10076.2,635.95,12.4,1.6,-5.9,13.1,244.86796,0.01707855379258252,1.2950200827090896,0.006682972040819315
2015-10-26,0.005045865008830308,2.1005919980554566e-05,2.1005919980554566e-05,3589.261,20424886400,32.39,-12.2336,10209.6,635.49,12.4,1.6,-5.9,13.1,244.86796,0.016816847814586724,1.29934439342111,0.0024704494850117296
2015-10-27,0.0010080069407045755,-0.0003784598026088659,0.0003784598026088659,3592.879,19205614400,30.86,-2.2697,10276.3,634.94,12.4,1.6,-5.9,13.1,244.86796,0.016787094376816608,1.2042232786493379,0.000524850140021855
2015-10-28,-0.01891491475220841,-0.0016947010049221944,0.0016947010049221944,3524.92,17097710400,31.72,-11.3421,10253.5,635.36,12.4,1.6,-5.9,13.1,244.86796,0.016486031077749003,1.0562241453287038,0.01106283491163145
2015-10-29,0.002379344779456005,-0.0012112615142230165,0.0012112615142230165,3533.307,12701044800,31.76,-15.7742,10323.8,635.96,12.4,1.6,-5.9,13.1,244.86796,0.016476734784970592,0.7786045916487052,0.0018733457104694294
2015-10-30,0.0002184921944230478,0.0016219636755223643,0.0016219636755223643,3534.079,13914192000,28.96,-12.0101,10301.7,634.95,12.4,1.6,-5.9,13.1,244.86796,0.015828609553291757,0.8483649426025809,0.00015702830205523093
2015-11-02,-0.01644473708708838,0.0005471220397684773,0.0005471220397684773,3475.962,13000256800,29.84,-10.6042,10277.4,631.54,12.4,1.6,-5.9,13.1,104.74907,0.016514691337911256,0.7793871097577915,0.012649547882075974
2015-11-03,-0.0030118280924820162,-0.0004885843257813605,0.0004885843257813605,3465.493,10140187200,30.01,-9.6482,10289.8,633.1,12.4,1.6,-5.9,13.1,104.74907,0.015674935756174832,0.6053352114377158,0.0029701898328681905
2015-11-04,0.047048140048183695,0.003949513252533343,0.003949513252533343,3628.538,20542387200,30.25,-23.0618,10494.3,633.43,12.4,1.6,-5.9,13.1,104.74907,0.018347345061120252,1.1815693019839797,0.02290295650165902
2015-11-05,0.02133972415336416,0.003077997499723928,0.003077997499723928,3705.97,39804656000,32.16,-39.4646,10674.4,633.81,12.4,1.6,-5.9,13.1,104.74907,0.01791247592844869,2.1268277644502542,0.005361112567676545
2015-11-06,0.023584648553550025,0.004505325999652143,0.004505325999652143,3793.374,29875308800,32.45,-17.0212,10808.3,634.59,12.4,1.6,-5.9,13.1,104.74907,0.018277545357835018,1.5252225355554825,0.007894361431186285
2015-11-09,0.012385016610542587,-0.0034502182842994777,0.0034502182842994777,3840.355,35680483200,41.93,-14.4373,11141.6,635.78,12.4,1.6,-5.9,13.1,104.74907,0.017325077789497875,1.7607357915742152,0.00347108993483098
2015-11-10,-0.0018532140908849026,-9.938664216924131e-05,9.938664216924131e-05,3833.238,28651961600,43.1,-27.1369,11351.0,636.02,12.4,1.3,-5.9,13.1,104.74907,0.01734757658648453,1.3663336914818625,0.0006468018199790211
2015-11-11,0.0001064374296613213,-0.002575622790336851,0.002575622790336851,3833.646,23223430400,39.62,-27.920900000000003,11498.9,636.14,12.4,1.3,-5.9,13.1,104.74907,0.01694926067179225,1.0867172135584764,4.583191536652626e-05
2015-11-12,-0.009996228133740126,-0.005243949590550412,0.005243949590550412,3795.324,21753764800,38.7,-16.2195,11632.4,636.28,12.4,1.3,-5.9,13.5,104.74907,0.016778327876955785,1.0070181489519026,0.004595171560253389
2015-11-13,-0.012932229237872628,0.0013987381265099241,0.0013987381265099241,3746.242,20348988800,37.74,-2.9679,11641.7,636.55,12.4,1.3,-5.9,13.5,104.74907,0.017059200508120133,0.9431839139154728,0.006355219595910647
2015-11-16,0.004773850701583093,-0.0025199706626279905,0.0025199706626279905,3764.126,16169089600,38.37,-1.8013,11769.2,637.5,12.4,1.3,-5.9,13.5,104.74907,0.017047910740132247,0.757504561113528,0.002952454850385079
2015-11-17,-0.001524656719780415,-0.0009252594993534036,0.0009252594993534036,3758.387,24853307200,37.72,-4.3578,11944.7,637.4,12.4,1.3,-5.9,13.5,104.74907,0.01694303335980077,1.1456967851792463,0.0006134623080587099
2015-11-18,-0.011389726497031849,-0.0013123157150040088,0.0013123157150040088,3715.58,18568948800,37.03,-2.1648,11954.4,637.96,12.4,1.3,-5.9,13.5,104.74907,0.015598882963827906,0.8754473645487969,0.006133748668116231
2015-11-19,0.015983776422523466,0.0023661679698205873,0.0023661679698205873,3774.969,15463198400,35.99,-2.6558,12092.8,637.91,12.4,1.3,-5.9,13.5,104.74907,0.01564757337294637,0.7341597659778429,0.010336656110241375
2015-11-20,-0.00015523306284115357,-0.00387040299910435,0.00387040299910435,3774.383,18695169600,34.04,-1.6353,12189.5,637.8,12.4,1.3,-5.9,13.5,104.74907,0.015496646303924845,0.8900033564747468,8.303378153956602e-05
2015-11-23,-0.005576540589547929,-1.670034715706148e-05,1.670034715706148e-05,3753.335,17562681600,33.22,-2.4533,12151.0,638.67,12.4,1.3,-5.9,13.5,104.74907,0.015600284915899305,0.8418253495715937,0.0031752215957430606
2015-11-24,0.00014760206589614633,-0.001458351985204498,0.001458351985204498,3753.889,14338328000,31.83,1.541,12171.4,638.88,12.4,1.3,-5.9,13.5,104.74907,0.015605370054856033,0.6953853651304321,0.00010294231370362452
2015-11-25,0.007383809164309252,-0.001414864992167697,0.001414864992167697,3781.607,15194494400,32.28,-1.127,12191.1,638.77,12.4,1.3,-5.9,13.5,104.74907,0.014810689925964213,0.7403247339255505,0.004859529359732596
2015-11-26,-0.005864702492881957,-0.0024715452776942204,0.0024715452776942204,3759.429,17352547200,29.7,4.5078,12173.1,638.96,12.4,1.3,-5.9,13.5,104.74907,0.014961091830335543,0.8359986437669796,0.0033797357962996677
2015-11-27,-0.053847805078909516,0.0009579025550344733,0.0009579025550344733,3556.992,20893936000,34.58,1.5917,11942.4,639.15,12.4,1.3,-5.9,13.5,104.74907,0.019672928231105957,0.9899685526386295,0.025771977610589747
2015-11-30,0.0026483050847456724,-4.7181298423737417e-07,4.7181298423737417e-07,3566.412,17320116800,34.53,31.5765,11932.0,639.62,12.4,1.3,-5.9,13.5,104.74907,0.019266037523394296,0.8123253774859953,0.0015290341949343391
2015-12-01,0.007089478164609142,0.003924683314656896,0.003924683314656896,3591.696,13653656000,33.73,6.2839,11953.3,639.73,12.4,1.3,-5.9,13.5,151.61449,0.019274971703980178,0.6351328571393378,0.0051923661798782255
2015-12-02,0.036266710768394717,0.012948193818665965,0.012948193818665965,3721.955,21353886400,32.45,-5.9244,11908.1,639.58,12.4,1.3,-5.9,13.5,151.61449,0.0180603176937223,0.9914563954786139,0.0169836581917916
2015-12-03,0.007346676679325759,-0.006201609180769507,0.006201609180769507,3749.299,19776212800,32.53,-10.9018,11849.5,639.82,12.4,1.3,-5.9,13.5,151.61449,0.017511053292718536,0.9629798833173883,0.003714905757550181
2015-12-04,-0.019125441849263014,-0.0024350827130823482,0.0024350827130823482,3677.592,15119952000,32.49,-6.4671,11642.3,638.51,12.4,1.3,-5.9,13.5,151.61449,0.017178162656140996,0.763683784031706,0.012649141908164135
2015-12-07,0.002723249343592249,-0.0006625739433825384,0.0006625739433825384,3687.607,11388315200,31.6,-1.7904,11633.1,639.85,12.4,1.3,-5.9,13.5,151.61449,0.016903555541539095,0.6127988786766748,0.0023912662196004628
2015-12-08,-0.01751461042350766,0.0013879566919572373,0.0013879566919572373,3623.02,12578108000,31.46,-6.6967,11555.9,640.78,12.4,1.3,-5.9,13.5,151.61449,0.017260760472020038,0.7074139688121642,0.013924678038626844
2015-12-09,0.0035655337260076525,0.0028828385642387655,0.0028828385642387655,3635.938,11332542200,31.12,1.6425999999999998,11541.5,641.4,12.4,1.5,-5.9,13.5,151.61449,0.017307342541559276,0.6594107455716773,0.003146278798774429
2015-12-10,-0.0035352638026281413,0.0013443035562225036,0.0013443035562225036,3623.084,12021562400,30.86,-4.8474,11520.7,642.36,12.4,1.5,-5.9,13.5,151.61449,0.017220135045077956,0.7198862769187483,0.0029407689990679923
2015-12-11,-0.004147019500513771,0.0019053695204512833,0.0019053695204512833,3608.059,11032248000,30.77,-3.7662,11512.0,643.58,12.4,1.5,-5.9,13.7,151.61449,0.017042474106035533,0.6796011793952144,0.0037589977133525017
2015-12-14,0.02862009739862903,0.003555322394050542,0.003555322394050542,3711.322,15176912000,31.09,-5.2791,11653.2,644.95,12.4,1.5,-5.9,13.7,151.61449,0.0183090877568929,0.9377838475901419,0.018857655232256094
2015-12-15,-0.004562525159498398,-0.0016329674732864508,0.0016329674732864508,3694.389,12648171200,30.47,2.1049,11686.5,645.59,12.4,1.5,-5.9,13.7,151.61449,0.0183302292661055,0.8121572620181153,0.003607260755213685
2015-12-16,-0.0024223220673297297,-0.004083977843356901,0.004083977843356901,3685.44,11134272000,30.28,-6.7038,11716.8,646.26,12.4,1.5,-5.9,13.7,151.61449,0.01816383577047787,0.7324304121883137,0.002175554959794165
2015-12-17,0.019115220977685032,0.0009671531985822046,0.0009671531985822046,3755.888,17792408000,29.27,8.8727,11706.2,647.57,12.4,1.5,-5.9,13.7,151.61449,0.018323916227627225,1.1615150433126515,0.010743470460932008
2015-12-18,0.0032016396655065726,0.00349074589151388,0.00349074589151388,3767.913,17346598400,26.08,-3.0096,11710.5,648.14,12.4,1.5,-5.9,13.7,151.61449,0.018338677062039593,1.1374186568726299,0.0018456873167171338
2015-12-21,0.026022893840701666,0.008278093948889342,0.008278093948889342,3865.965,21743528000,26.61,-4.5787,11806.6,647.53,12.4,1.5,-5.9,13.7,151.61449,0.0191685368740923,1.4064478047134845,0.011968110161654387
2015-12-22,0.0027853330281055744,0.0002334946062867438,0.0002334946062867438,3876.733,18030366100,27.69,-7.6189,11904.2,647.46,12.4,1.5,-5.9,13.7,151.61449,0.019166689573023962,1.1525057187932004,0.001544801149714633
2015-12-23,-0.002670289648526336,0.0016229744069294894,0.0016229744069294894,3866.381,20701715200,28.04,-3.7183,12024.8,647.31,12.4,1.5,-5.9,13.7,151.61449,0.019144019287572173,1.3003710270825468,0.0012898881192831481
2015-12-24,-0.0095642410822937,-0.0030726508049380152,0.0030726508049380152,3829.402,14718139200,27.19,-3.7183,12081.3,647.55,12.4,1.5,-5.9,13.7,151.61449,0.01923439583708736,0.9322280131045735,0.006498267853244451
