date,close,return,volatility_20d,volatility_60d,momentum_5d,momentum_10d,momentum_20d,volume_ratio_5d,volume_ratio_20d,intraday_range,sentiment_raw,sentiment_zscore,sentiment_level
2006-02-23,1041.373,0.0033606806149044655,0.01015987403106884,0.009009224250594807,0.02076540477777855,0.021598563410860416,0.07803007519844551,0.9101628990271354,0.8362886476169303,0.011853581761770326,-0.0019546825533104323,-0.4465697198134515,中性
2006-02-24,1049.444,0.007750344977255796,0.009480682229170439,0.009030767137474421,0.0282736216153332,0.016855761572554417,0.0657325092775276,0.9165422964100193,0.8337059129376821,0.0073543705047625935,-0.002463963079573618,-0.5061755897094975,中性
2006-02-27,1047.845,-0.0015236639592012269,0.009478316117683168,0.008699848434008377,0.025504328628173423,0.01603245030825806,0.05648229995842191,1.026649242791557,0.9765388120942647,0.010742046772184682,0.0006707724344732015,-0.13643271212160635,中性
2006-02-28,1053.01,0.0049291641416431276,0.009488219691011433,0.008683477863004158,0.013620313163321573,0.01425658718195022,0.05927470765196363,0.9037905638543251,0.8384604604443928,0.019049201811948576,-0.0013777984984450827,-0.3710298114723916,中性
2006-03-01,1056.619,0.003427317879222347,0.009488726211845372,0.008675243403393559,0.01794384365382451,0.014670995480235538,0.059861105000451276,0.9606023255127863,0.8473270701299129,0.007619586624885538,-0.0007212486480940707,-0.2897292137852126,中性
2006-03-02,1038.666,-0.016990987290593895,0.010488528005086995,0.009053321936633408,-0.0024078242516738513,0.0183575805261047,0.039927825191170774,1.1712182435449099,1.0835358735305263,0.020577355954657272,-0.0003805432376432243,-0.2549527852214512,中性
2006-03-03,1041.677,0.002898910718171166,0.010299588237707545,0.009004069420619966,-0.007259258510758482,0.021014363104574718,0.03231320013239225,0.9839709544357286,0.9245814996420925,0.013306428000234339,0.00011730163391323582,-0.21730248697529567,中性
2006-03-06,1038.873,-0.002691813297211909,0.00895878826926295,0.008874226577155567,-0.008427407848769164,0.01707692077940426,0.006209074793841141,0.8698164265447244,0.7917495301577504,0.007998090238171527,0.0011753966434402162,-0.08974069077130978,中性
2006-03-07,1014.973,-0.02300569944545683,0.0103534632006046,0.009486970150378492,-0.03636227143586912,-0.022741958272547547,-0.01360567274720681,0.9413013868763365,0.8833262140583911,0.024467645937379674,0.002199623144455233,0.03156326602307798,中性
2006-03-08,1009.271,-0.00561788343138192,0.01037062915348279,0.00953561238980522,-0.04540747274647339,-0.027463629092648878,-0.02226743167776979,0.8666620234413597,0.8154823213674627,0.014895900110079446,0.006498090931870499,0.5573519965856887,中性
2006-03-09,1004.344,-0.004881741375705739,0.01003162299477697,0.009550998524098797,-0.03329822683158523,-0.03570605108325908,-0.014107487672398666,0.718634984027975,0.6105278020478204,0.008676310108886937,0.011001791481287515,1.1015639174954674,贪婪
2006-03-10,1008.897,0.004533307313032253,0.00963029925234799,0.009367384354667595,-0.031663830236724144,-0.038923088747482626,-0.02206732717492821,0.7496179137548727,0.5841089149278936,0.007011617637875774,0.009125251499970788,0.8688043704759056,中性
2006-03-13,1019.864,0.010870287056062189,0.009996374555908,0.009406404986164693,-0.018101729883450046,-0.02652913773221921,-0.010496687423961149,0.8038080238874478,0.5932560530720614,0.012122204529231292,0.00395332394136749,0.24285426192779971,中性
2006-03-14,1018.272,-0.0015609924460515678,0.009851553313583877,0.009387090100740455,0.0033429771159552146,-0.033019294319913906,-0.018762707137963686,0.870246658293875,0.5827762820180907,0.009367830992112114,-0.0004646022534527989,-0.2942171282735203,中性
2006-03-15,1028.958,0.01049424908079577,0.010147073954469909,0.009436726188291427,0.019455109628132905,-0.025952363118340482,-0.011281367638104944,1.1858647802985824,0.7821810775944237,0.011549548183696419,0.0033165569122331554,0.1647984527958546,中性
2006-03-16,1027.616,-0.0013042320483441783,0.008983984499152662,0.009307395491128972,0.023032618955494466,-0.010265607876090765,0.008091972650013934,1.1437970601468883,0.803214900407412,0.004166926166973026,0.0030945125618873485,0.13622665975996248,中性
2006-03-17,1024.015,-0.003504227259988002,0.00902650581226147,0.00933844665425654,0.01499508438247421,-0.016668745854249933,0.004345617250324785,1.1072793661245965,0.828597184460335,0.008279175598013654,0.0015280888463199585,-0.051788313073886025,中性
2006-03-20,1037.659,0.013324023573873411,0.009491029449485497,0.009440736826568022,0.017448820900285433,-0.0006529089831646129,0.016424011796239646,1.0782342521936097,0.8581531624240072,0.01759826686801719,0.0013143280977845713,-0.07532814269433004,中性
2006-03-21,1040.757,0.002985566549319252,0.008738583840473522,0.00938864969929221,0.021995379895656253,0.025338357011611468,0.002596398739063921,1.2059829140332865,1.077606304563841,0.010392435506078778,0.004119623154077322,0.2643187509402924,中性
2006-03-22,1047.666,0.0066384372144505654,0.008853678723611822,0.009385384727295047,0.01813956802931105,0.03759467765744395,0.010131048564795075,1.1243565489070602,1.073349503827539,0.010721928553565904,0.0021261553754863744,0.023020618890840252,中性
2006-03-23,1048.537,0.0008313718303354367,0.008828794105143976,0.009371950995659909,0.020275171907990663,0.04330779086348513,0.007601739780226047,1.1553599485777264,1.1762560047192108,0.006199113622123015,0.002927976893113055,0.12305601809195062,中性
2006-03-24,1042.601,-0.00566122130168023,0.008748496710613405,0.009427913242805275,0.018118177866298435,0.033113262248772646,-0.00580982649870998,1.0727725332391431,1.153613643659474,0.010095904377609523,0.001272737671694801,-0.07904893316322173,中性
2006-03-27,1050.707,0.007774786327655603,0.008924810566166785,0.009447967011115374,0.012568940620080626,0.03001776152036606,0.0034886237881468496,0.8978386135449788,0.9999409807293999,0.012973169494445248,-0.00135449118818359,-0.39791043983718577,中性
2006-03-28,1055.982,0.005020429101547652,0.008927392567556595,0.009407104478944254,0.014603803172309027,0.03659918306796528,0.003579888748051374,1.129344007164201,1.288921187210927,0.007462248409537387,0.0017763619232486583,-0.018148941378850838,中性
2006-03-29,1065.294,0.00881833213066141,0.009110149984069406,0.009429811391554724,0.01678369808851987,0.03492326611783092,0.008970902999490438,1.3812758790599893,1.7114874740629615,0.0153572628776656,0.0054212624092720915,0.42392121344979805,中性
2006-03-30,1055.634,-0.009067919278621717,0.00846102169720698,0.009525515539572788,0.006884406979562718,0.02715957888755338,0.016893971011462616,0.9823046772798589,1.2441441770224377,0.012175621474867298,-0.00012291252760306205,-0.24686625489111308,中性
2006-03-31,1061.088,0.005166563411182157,0.008505077402595252,0.00951279230685785,0.017712191692425105,0.03583036955872354,0.019161623704473607,0.9751175721043742,1.2552326140573522,0.010603267589493027,-0.00044629814096574746,-0.2837359704490807,中性
2006-04-03,1079.322,0.017184248620284004,0.009189823831107065,0.009671957313013409,0.027121653985053507,0.03969059460513413,0.03903768562196952,1.1108007545242247,1.5203050954604809,0.016124937692366132,0.002849974745577778,0.11959951040472169,中性
2006-04-04,1089.371,0.009310474538645641,0.007195230470507946,0.009708139745123896,0.031411699422151496,0.04601550259446052,0.07135385960607199,1.1649312064403528,1.654190211361795,0.01209229913408747,0.0047953739568558406,0.3631600833527168,中性
2006-04-05,1099.97,0.00972946773872252,0.006979183648960535,0.009675171979102698,0.032322835030212604,0.049106533118732476,0.08670121077617643,1.2099896376388792,1.6801198220288502,0.01000845477603936,0.006161113625192794,0.5246661281588377,中性
2006-04-06,1103.237,0.0029700810022093016,0.0066463375731287,0.00954567999602948,0.04436083531104362,0.05124524229060634,0.09455303315409147,1.2034929085723112,1.74085051433346,0.01120974006491802,0.008216872612992594,0.7704676183135919,中性
2006-04-07,1103.154,-7.523315479818216e-05,0.006732756767512983,0.00930513815843695,0.039119038745063284,0.05683123043748839,0.08994449268626103,1.0143314302005089,1.4934151324791374,0.011974756017745515,0.0005566524205370819,-0.16826878695642197,中性
2006-04-10,1117.91,0.013376192263274245,0.006879322272305757,0.009171120327669783,0.035310982388053525,0.06243263637310703,0.09245039789347309,0.9723848042738511,1.4049463293640647,0.01555760302707736,-0.000988836875517844,-0.35521575030979835,中性
2006-04-11,1123.308,0.0048286534694206296,0.006723649193371895,0.009103831312954343,0.030829161318828513,0.06224086074098001,0.09884004380894529,1.0513005257051788,1.4813195106293855,0.01253618775972385,0.0015423210867551275,-0.042503717718347475,中性
2006-04-12,1117.073,-0.005550570279923117,0.006978676285030764,0.009154209094221141,0.015549123300182877,0.04787195833039548,0.0827952244482264,0.9095780576147089,1.2225329243957135,0.006833035978848327,-0.0014736597634965071,-0.41118471943887197,中性
2006-04-13,1093.925,-0.020722011900744297,0.008870277757797853,0.009624022558093356,-0.008142969602770722,0.0362178657082729,0.06337744459582628,1.0286905557484647,1.312830854706583,0.02640583220970356,-0.000230337643389643,-0.2601299411444449,中性
2006-04-14,1118.607,0.022562789953607387,0.009713187023906002,0.009943820581051812,0.014495053505634847,0.05361409225069813,0.08944446180942167,1.0137808618505333,1.2561718602860978,0.024130011702054397,0.0001983904524511293,-0.20798591382246243,中性
2006-04-17,1124.414,0.005191278080684203,0.009490797847567047,0.00989347025683103,0.0063101393230448055,0.04162112171109833,0.08131171631623246,1.0563599440019478,1.2886789703746604,0.01300855378890689,0.00034597852336380107,-0.18592028559766266,中性
2006-04-18,1131.281,0.006107181162810171,0.009497767266544435,0.009858973988169798,0.007588667016434347,0.03841782833526286,0.08443333092972338,0.9751272366760647,1.1392021621320563,0.014299718637544638,-0.00019113816435803712,-0.2517003384281096,中性
2006-04-19,1138.241,0.006152317593948853,0.009491877123793463,0.00950505784556133,0.019291554890306317,0.034840678190489194,0.08394721130922167,1.0113008215824866,1.1773605216870715,0.013356573871438451,0.00021678777408033122,-0.2017840201864257,中性
2006-04-20,1134.381,-0.0033911974704828873,0.009616826601151169,0.009539248310777942,0.03662236932056773,0.028479399717797005,0.07972464200840335,1.0901825963035248,1.2618750002175394,0.01361799959625566,0.0031621658677575847,0.1622537537846218,中性
2006-04-21,1149.158,0.01302648757339897,0.009537667877743338,0.009364998368344117,0.02708606694035931,0.04158112044599416,0.09841235088348255,1.1263033814368948,1.3128398282191354,0.021963907487047046,0.003221641892236204,0.17707612361896433,中性
2006-04-24,1142.698,-0.005621507225289979,0.009793639567379591,0.009400567613203896,0.01627328163438513,0.022583420957429934,0.08501605733053696,1.2010417230273254,1.4135464912465967,0.02172752555793392,0.002981090790325802,0.14637754435823744,中性
2006-04-25,1141.93,-0.0006720935890323076,0.009852636536749428,0.009408974252749974,0.00949400688254265,0.017082673898976997,0.079323534639957,0.9773543000713674,1.1590060830542463,0.02315816205897048,-0.00021747021408328253,-0.2483628278650582,中性
2006-04-26,1155.726,0.012081300955400165,0.009963602098193561,0.009492075420652253,0.015422990243993961,0.03471454513430028,0.08258650346469576,1.019954615857919,1.2345237774751308,0.017259281179102907,0.0003047294778364945,-0.1894052309477234,中性
2006-04-27,1155.268,-0.0003962877014103139,0.00953869686484857,0.009499362336594565,0.018417900013066535,0.05504026933363426,0.09125813504190716,0.8030244830224889,0.9302783516182958,0.01267065304327647,-0.004040336126685248,-0.7260113574730869,中性
2006-04-28,1172.347,0.01478358268384472,0.009809290660188619,0.009576342898845982,0.020174995123512285,0.047261062063871595,0.10087515431456973,1.0243798122130179,1.1557429229145029,0.034705594845212316,0.0004859625362021643,-0.16463428022526835,中性
2006-05-08,1218.445,0.03932112250041997,0.012207128288066965,0.01035282666185413,0.06511762484922223,0.08139090648360736,0.12301202819470569,1.1334148025103206,1.2419643750944913,0.03223616987225523,0.00815500737191939,0.7861227351234964,中性
2006-05-09,1251.611,0.027219940169642687,0.013077019677793768,0.010789547757343924,0.09300965860789723,0.10250366549043988,0.14092149382570274,1.299081381022197,1.4969625665473816,0.024033026235787257,0.02433666402354721,2.749005744589737,极度贪婪
2006-05-10,1265.933,0.011442852451760022,0.013101114258525635,0.010840385377355077,0.09237121010425708,0.10779420034825105,0.14263487853874024,1.2135508717420533,1.4443406885829433,0.023865402039444417,0.017878509309478336,1.9365707279872926,贪婪
2006-05-11,1255.035,-0.008608670443064459,0.013543074620734072,0.01074072049347832,0.08415882736260294,0.10257672737566947,0.13105612709346648,1.182427926347627,1.5364160560814337,0.03228595218460041,0.01410248538408287,1.4685099159985202,贪婪
2006-05-12,1296.257,0.03284529913508383,0.014650415352525927,0.011333742312879369,0.10222054381384205,0.12239553893735433,0.1639766593833485,1.007240179239107,1.3425558230283403,0.033713993444201264,0.0007374287108479721,-0.15051397831481134,中性
2006-05-15,1352.155,0.0431226215171836,0.016585793198821506,0.012396792556672021,0.10602204283060568,0.1711396676798279,0.19372308863725785,1.2204856039920335,1.7108641364792343,0.03743283869083057,0.021124766462431204,2.2843116113812476,极度贪婪
2006-05-16,1331.127,-0.015551471539875239,0.0175007626284458,0.01266270548491031,0.06325063112108775,0.15626028972898498,0.17334296362796198,1.2258374214652739,1.763005939205708,0.049026877225088195,0.012879360413993669,1.2843002575157318,贪婪
2006-05-17,1335.523,0.0033024647535508933,0.017232122173639196,0.01266229139680115,0.055110243422878624,0.1474814535271357,0.182195998661436,0.9336904130207481,1.3222075476702846,0.03688517532082935,-0.003781133600960073,-0.7098547431354004,中性
2006-05-18,1331.201,-0.00323618537456849,0.0160413500334217,0.012275111184684002,0.06048272849137459,0.14464155585397753,0.1996818251876118,0.8083483095780756,1.0920326319630502,0.02960785035467971,-0.012868440621987241,-1.7800877167424327,恐惧
2006-05-19,1366.097,0.02621392261574318,0.016211903575898547,0.012575971834649381,0.053851351972033945,0.156071895785876,0.2033329578497476,1.0042599322060684,1.3601861067472043,0.03067498135198304,0.00022891587100339422,-0.2224864060408305,中性
2006-05-22,1373.674,0.0055464582676048035,0.01620636014410428,0.012566741458031324,0.016275188722455147,0.12229723155306083,0.2036881380366682,1.013419023581151,1.3024015529841249,0.019817656882200548,0.00021694478146735166,-0.22382219959817437,中性
2006-05-23,1317.654,-0.04078114603610461,0.01981654562341783,0.013790974099019285,-0.008954485773774223,0.05429614534731353,0.1567998108377534,0.9349764453532963,1.0915026499619638,0.03684654696908288,0.0006020453784637062,-0.17541996675555452,中性
2006-05-24,1308.242,-0.00714299808599228,0.020097155553837277,0.013852496303367155,-0.019399948613317397,0.03571029480956123,0.14350449515781227,0.8718590700626401,0.966556838148326,0.05654611302801767,0.0026602661631566827,0.06890649603955516,中性
2006-05-25,1307.697,-0.0004165895912224826,0.020025722297964794,0.013863843330405003,-0.01658035282997139,0.0439023756614032,0.14647910303707268,0.6179441517990589,0.6453640208367415,0.023512327396942753,0.007981072128109975,0.6999064498289402,中性
2006-05-26,1331.02,0.01783517129732659,0.020126405978254852,0.013972064823511925,-0.02495910414838798,0.028892247823645967,0.1512877867610003,0.7433434549726353,0.6925848941237499,0.01652266682694472,0.007402797577894181,0.6265282808747143,中性
2006-05-29,1366.292,0.026499977460894497,0.02029969052769782,0.014247754797013366,-0.004005584955098285,0.012269603767356863,0.18340927144718477,0.9974835210291272,0.8478321797128842,0.02650604702362317,1.0092674640135964e-05,-0.2556173653488065,中性
2006-05-30,1378.756,0.00912250090024691,0.020167458076092437,0.014260015941919679,0.045898061981253235,0.03694357620747901,0.193203865936464,1.0614435763366326,0.8482170855623409,0.01750563551491342,0.002736894372054203,0.07105980524860764,中性
2006-05-31,1365.451,-0.009650003336340918,0.020610690113543665,0.014377724728232844,0.0433910567309046,0.0239911081175872,0.1714725616447229,1.1433289849560277,0.8923503258329993,0.023387876972516732,0.005811979047006532,0.4358875981563397,中性
2006-06-01,1402.879,0.02741072363636632,0.020909486235409447,0.01440157440109855,0.0712183699584934,0.05463801712852201,0.19927957298249954,1.1811001648757091,0.9883873918068362,0.028747311778136376,0.011854037535315916,1.148562448124227,贪婪
2006-06-02,1390.116,-0.009097719760578049,0.021298047366435476,0.01451581234810401,0.04428547890058876,0.01932637475220078,0.17539827053807677,1.2610999887890266,1.1595636678700578,0.021419795182560354,0.010273537908314622,0.9543875831570927,中性
2006-06-05,1403.163,0.009385547680913042,0.02005351434552199,0.014492134292135837,0.027171049120607305,0.02316546416550902,0.14546269571856985,1.040436920894178,0.9875450467647272,0.02892108757143691,0.0010770805256041468,-0.13656283513849285,中性
2006-06-06,1399.142,-0.002865668493254092,0.019601810347385364,0.014056207554093609,0.015182879727106302,0.06108094170835954,0.11537708705567307,0.877473978090803,0.8463365229134351,0.015161434650664453,-0.0019845235196594376,-0.49803783365269255,中性
2006-06-07,1320.233,-0.05639813542871286,0.023954791621805124,0.016112876325993952,-0.03156525236526564,0.011825804365638959,0.047536099175200186,0.9582118842283819,0.9436124098502676,0.059448597330925584,0.0013474054718693408,-0.10473037770178557,中性
2006-06-08,1325.979,0.004352262062832901,0.023816879533589547,0.016064663087882836,-0.05462371393879906,0.016594656019694343,0.060497031681097546,0.8658540388085646,0.8398908248973584,0.03392663081391191,0.007867941364943272,0.6650121403881106,中性
2006-06-09,1294.185,-0.023977755303817072,0.023458888983475777,0.01648783365285993,-0.06950374948203808,-0.02521827058144932,0.0036739772421966466,0.7886912859788634,0.6988142862631553,0.028426384172278298,0.016498821405471185,1.6725948700857352,贪婪
2006-06-12,1297.67,0.002692814396705323,0.02119692888783081,0.016466329461723037,-0.0761964827662458,-0.049025433645638494,-0.03675582987828163,0.60470959568607,0.49004598806334976,0.025215963997010184,0.03832735988814132,4.084464224645725,极度贪婪
2006-06-13,1298.276,0.00046699083742396397,0.020952708072158193,0.016456471960452444,-0.07286382343556774,-0.05768094370846144,-0.02073736750098243,0.740076024605959,0.5737668121268297,0.0211911796875242,0.021932182966245963,2.186730315491366,极度贪婪
2006-06-14,1283.88,-0.01108855127877273,0.02104275720584475,0.01655195849942155,-0.027554239285627613,-0.05911949165089325,-0.03512838353330605,0.8742179198206889,0.6148840803267271,0.017271084525033474,0.003703995099644495,0.12909511897081943,中性
2006-06-15,1285.385,0.0011722279340746766,0.021049528743521336,0.016542020705319904,-0.030734273414385838,-0.0853579873531849,-0.030719970224662885,0.8166766400583679,0.5119224446935267,0.015256129486496363,0.006224060771870875,0.40942021716049215,中性
2006-06-16,1318.01,0.025381500484290775,0.020992516874068126,0.016742817013114124,0.01862498237372201,-0.05087876710831607,-0.03155239235611529,1.0655087850852822,0.6535953104874589,0.021256287888559326,0.001181800158587879,-0.1647077905788986,中性
2006-06-19,1334.893,0.012809462750662082,0.021184189264521515,0.01673827554665137,0.02874163072767877,-0.04745485203856703,-0.02428938787305801,1.105258820910035,0.7370624143654297,0.035273239128529414,0.002876449027179951,0.025767225626895592,中性
2006-06-20,1338.223,0.0024945819627490984,0.019030755372417094,0.016739071501597168,0.030769221853003903,-0.04209460158256384,0.018986340125795698,1.000079000211773,0.6908900818741439,0.013047152828788483,2.4306790316622143e-06,-0.300542385139248,中性
2006-06-21,1333.532,-0.0035053948407701707,0.018966619759697403,0.016766636454740313,0.03835237829100646,0.010798139005378848,0.022623943371017807,1.1374949043119196,0.8256449342904676,0.019940278898444054,0.0049408752287155066,0.25421760403491106,中性
2006-06-22,1331.553,-0.001484028879696786,0.018972705365961236,0.0167771073031121,0.035696121477235,0.004961848062849161,0.021556504082543504,0.8929044195036862,0.6673054569975582,0.011703627268310056,-0.004043504463544503,-0.8272525990541071,中性
2006-06-23,1339.446,0.005927664914576969,0.018602391316122634,0.016729122585788632,0.016242285907521192,0.0348672682812432,0.009648997699793882,0.8995930775288855,0.6687819113100414,0.015498945086252072,-0.0017186410028245177,-0.565813859877296,中性
2006-06-26,1363.413,0.017893218539605238,0.018060497166191274,0.01681529219344997,0.02132604169646435,0.05006767242414312,0.0010422387785046228,1.0462117607613366,0.7868835296523446,0.01610663826734822,0.0009634208515752198,-0.17524139265876928,中性
2006-06-27,1363.896,0.0003542580274649154,0.01793471322692012,0.016823591018981912,0.019185717761180165,0.04995493961418407,-0.007726004094277372,0.9441312504026561,0.7209111199336599,0.01050153384129002,-0.0011029885651712016,-0.5087058050944309,中性
2006-06-28,1362.885,-0.0007412588643121998,0.017802670328442773,0.01682643341497357,0.021949853737638136,0.0603022320286446,0.0011827403777513457,0.9663625017227799,0.7240975228198017,0.009322136497209909,-0.0007510417834736292,-0.49417249921957085,中性
2006-06-29,1395.124,0.023654967220271716,0.017516480920200743,0.016917385700829755,0.04708884983760664,0.08278497131484164,-0.0025730160383432565,1.415270715704804,1.2102551612825616,0.021497013885504075,0.0163549384712856,2.235447003598775,极度贪婪
2006-06-30,1393.963,-0.0008321840925967772,0.017390786701492442,0.01693289783550463,0.04032900083043289,0.056571286737954085,0.005692519629638015,1.1801437299638635,1.1366472604894742,0.01707362390536905,0.006679943903793775,0.6956729704791147,中性
2006-07-03,1420.328,0.018913701439708275,0.017779388081924464,0.016955966739146833,0.04134948373053593,0.06267552542700028,0.015220673388433248,1.1173254499735972,1.1626236769220861,0.01859077621507143,0.004587222344598296,0.35679845217813827,中性
2006-07-04,1411.013,-0.006558344269774308,0.01783810926803148,0.017006966331355722,0.03443688143329671,0.05362259919447687,0.011527997611913032,1.138933012052748,1.30588741035601,0.017682331771571237,0.004479958295323595,0.33967122902560026,中性
2006-07-05,1393.009,-0.01275962730322111,0.012316656844485265,0.017136276382117187,0.022418512994387796,0.04436836673202593,0.05516650573740478,0.8561447915868815,1.0515585648919041,0.023460724230783894,-0.003481948565257344,-0.9335835661857229,中性
2006-07-06,1418.675,0.018424863012371118,0.012804806962633494,0.01723504095834174,0.017188408786487197,0.06427725862409384,0.069239106686943,0.8761022887158763,1.042844463520019,0.020136394875500032,-0.002273552545117688,-0.7505854708382245,中性
2006-07-07,1410.429,-0.005812465857225835,0.011313421994191422,0.017275855725787208,0.01220812702185814,0.05253712785229103,0.08740439613353423,0.9293789634629522,1.084049596572506,0.014469356486572455,-0.0008941073173888227,-0.5327630983481727,中性
2006-07-10,1412.124,0.0012017620170883259,0.011329958194630669,0.017238315962371603,-0.0055038124007618094,0.03584567132977412,0.08591334375391724,0.8127459626183541,0.8881774663277521,0.011426050403505635,0.0011411422310638334,-0.20942290486415854,中性
2006-07-11,1418.575,0.004568295702077174,0.01129407303757053,0.017238148893469783,0.0056228275710896725,0.04005970900438638,0.09001464861857045,0.9168478935521893,0.917043751594962,0.00868477168990003,-0.0004881384348319078,-0.47086893836852217,中性
2006-07-12,1419.199,0.00043987804663125907,0.010737012147841304,0.017198941940705665,0.018822332920942042,0.04124084591532984,0.10154307794397444,1.1450828150736008,1.1524107642273271,0.010009167142874203,0.0025499924812397317,0.01999556983153109,中性
2006-07-13,1346.088,-0.05151567891465547,0.016605459897723114,0.018372907324724498,-0.05111820900608455,-0.03392980021959735,0.04885517109524429,1.3994418621313631,1.493921924747315,0.05495925972150411,-0.01717947476137477,-3.1102556380998854,极度恐惧
2006-07-14,1357.129,0.008202286923291835,0.01578025863084797,0.01821495290247835,-0.03710345622556688,-0.024895329203708738,0.03167595753424535,0.9381137168950172,0.9898949760997084,0.029588933697533508,0.0023703210548088995,0.0009996404792535542,中性
2006-07-17,1372.254,0.011144850636896075,0.01572221746449893,0.018241123768180836,-0.027160367605759128,-0.03266418000652094,0.03001134542047934,0.7091492778127512,0.7409909815556031,0.017359759927826693,0.009334725764471656,1.1062940259374257,贪婪
