date,sentiment_proxy,sentiment_zscore,momentum_5d,momentum_20d,volume_ratio
2015-03-02,0.03644786556670396,0.4858371952472674,0.029113107556510864,2.8402900663526687e-05,1.2519400581320885
2015-03-03,-0.004439583486805193,-0.448369626215866,-0.003338897306480515,-0.016735863057848133,1.3296555956328275
2015-03-04,0.015853476521748767,0.014994094476238604,0.015571707410333757,0.0036751622040652743,1.0180949400081858
2015-03-05,-0.021445248947687526,-0.8374198439673746,-0.01936499472715647,0.006256683668161345,1.1074234333569848
2015-03-06,-0.024397912416312516,-0.9101894520383129,-0.02629897045301899,0.014774740718901502,0.9277135947164715
2015-03-09,-0.020394799049532876,-0.8276335835311162,-0.017226623489113857,0.055221103176087305,1.183911580956135
2015-03-10,0.003788029328561629,-0.2778359742011049,0.003854384139444389,0.025485026980604952,0.9827845880218039
2015-03-11,-0.001465186482542839,-0.40913513787028205,-0.0015319134888797103,0.03701205284837816,0.9564420531438308
2015-03-12,0.03694627425061274,0.48453255678479373,0.027579820502554475,0.06659536364385421,1.3396125709806825
2015-03-13,0.04861038853560703,0.7525310672423665,0.039583945094842754,0.0896960896123492,1.2280329416165316
2015-03-16,0.0626353944162876,1.0743730406729781,0.04688559494831246,0.10391134223710752,1.3359197955222284
2015-03-17,0.11247543575711678,2.2095303170404654,0.065614594595788,0.09955800839851248,1.714183200399396
2015-03-18,0.15887923005439955,3.204077263077851,0.08813701005823082,0.11525040005507281,1.8026392085394136
2015-03-19,0.10859963939825368,2.036023264050222,0.06714793881432735,0.11106024093337008,1.6173190319146742
2015-03-20,0.11793456123349173,2.217312446739573,0.07400176060440866,0.11699136644698171,1.5936723703633853
2015-03-23,0.10407747682303523,1.8858525690239807,0.07009291842717225,0.1288649974428817,1.4848500983900894
2015-03-24,0.09496534091924377,1.6660987140878016,0.05645650549420178,0.12258658692295366,1.682097396711827
2015-03-25,0.03227423369490591,0.2724445425882139,0.024572144841592314,0.12674894882127719,1.3134479673209711
2015-03-26,0.033654835567625205,0.29907555075426656,0.02864734136251934,0.10401010595224469,1.1747978683863978
2015-03-27,0.020366485482208256,0.0033870805240772753,0.02038045747343553,0.10766719271966796,0.9993144417270571
2015-03-30,0.040731591434933705,0.45298755598834883,0.02928805927510736,0.1290399491614782,1.390723470351362
2015-03-31,0.027534510529171233,0.15775903808884842,0.019995950434278154,0.14592143466371232,1.3770043399372538
2015-04-01,0.04705878137259406,0.5859509154197342,0.046152860333614876,0.1573301017445583,1.01962870843607
2015-04-02,0.04524423436385964,0.5435273145087784,0.04393349900260535,0.1673085996820065,1.0298345315308612
2015-04-03,0.04733480006402295,0.5874817881629453,0.049534753697446976,0.18350091687013392,0.9555876739216045
2015-04-07,0.05012202504623907,0.6462968087015486,0.04166848744900509,0.18793506009959715,1.2028760368990985
2015-04-08,0.07561701531351933,1.2037378186308323,0.059106658953256064,0.201173709477524,1.279331578753594
2015-04-09,0.039491156488451425,0.40361953203585144,0.03332687930609224,0.19218889453953025,1.1849641283764707
2015-04-10,0.048645212121792805,0.6015421545179404,0.05241764237739843,0.19214642155685047,0.9280312870913814
2015-04-13,0.06657330412280717,0.9904400568071429,0.05896817102154428,0.20288514279683545,1.128970137101324
2015-04-14,0.045796701075641315,0.5269021008509587,0.04137699873708145,0.18242646388836614,1.1068154403040111
2015-04-15,0.023740772131466487,0.03765920912606071,0.019988675239701492,0.1555477901214375,1.187711133768014
2015-04-16,0.06180715895040044,0.8732876930459459,0.058194668110162384,0.1622465525914618,1.0620759763317082
2015-04-17,0.07787339364011546,1.2187668151712054,0.05718852358348547,0.1821870063260086,1.361696171897734
