date,market_return,abnormal_return,abs_ar,hs300_close,hs300_volume,ivix,north_flow,margin_balance,usd_cny,gdp_growth,cpi,ppi,m2_growth,epu,volatility_20d,volatility_60d,momentum_5d,momentum_10d,momentum_20d,volume_ratio_5d,volume_ratio_20d,intraday_range,sentiment_zscore,sentiment_level,amihud
2018-06-29,0.0255464687576494,0.0038302015256705,0.0038302015256705,3510.985,7725703100,21.16,8.05000000000001,9127.7,661.66,12.4,1.8,4.1,8.3,465.41684,0.0131226279495327,0.0114612142838117,-0.0267982803022972,-0.0706245371487533,-0.0779273291846694,0.966850759656278,0.937540499808068,0.0248269360307719,0.0436087984827376,中性,0.0330668528507773
2018-07-02,-0.0293424779655852,-0.0041052279376651,0.0041052279376651,3407.964,8435144900,26.38,8.05000000000001,9109.7,661.57,12.4,1.8,4.1,8.3,561.02614,0.014285496545712,0.0120044006462842,-0.0427220065966691,-0.0946847286889031,-0.0989100342082835,1.0439442303309874,1.019594089655172,0.0362090092500976,-0.5565307929597653,中性,0.0347859797471709
2018-07-03,0.0003861543138368,-0.0036962695023559,0.0036962695023559,3409.28,9527869300,25.93,3.43259999999999,9125.3,664.97,12.4,1.8,4.1,8.3,561.02614,0.013924038212572,0.011996029874027,-0.0340878024423333,-0.0590463227036635,-0.1083337530999326,1.149883822124619,1.1388371724655089,0.0301386216444527,-1.190220843540232,恐惧,0.0004052892642396
2018-07-04,-0.0133556058757274,-0.0033939568966512,0.0033939568966512,3363.747,7515799700,27.12,-14.3282,9071.9,665.95,12.4,1.8,4.1,8.3,561.02614,0.0135427396524829,0.0120851563024634,-0.0270959879169463,-0.0763584425500801,-0.1316006464135012,0.9211369203303744,0.9002394749332391,0.0176127990600958,0.3471751679966178,中性,0.0177700396615512
2018-07-05,-0.0063348997412705,0.0028143743404496,0.0028143743404496,3342.438,8158798100,27.43,22.655500000000004,9022.9,661.8,12.4,1.8,4.1,8.3,561.02614,0.013501526504432,0.0120947484602503,-0.0231003605110969,-0.0710086622357647,-0.1358641949316213,0.9862360016690248,0.9723248530105694,0.020276815905037,-0.0667596342597539,中性,0.0077645011723853
2018-07-06,0.0067869620917426,0.0019048932972594,0.0019048932972594,3365.123,8609757900,25.72,43.8544,8987.2,663.36,12.4,1.8,4.1,8.3,561.02614,0.0137992336922124,0.0118218252002423,-0.0418598671770037,-0.0686581474793009,-0.1274255726190648,1.018969692122775,1.0225088804142293,0.0298699334318537,-0.3157904083483399,中性,0.0078828721673378
2018-07-09,0.0279517271731226,0.0032428295894117,0.0032428295894117,3459.184,7660154500,22.74,34.3163,8968.8,663.93,12.4,1.8,4.1,8.3,561.02614,0.0156622807516022,0.0124423532602276,0.0154343379617041,-0.027287668634965,-0.0860578116188578,0.923524836572254,0.9133857631902752,0.0232450774517921,-0.4149045498129975,中性,0.0364897694597709
2018-07-10,0.0024086605395954,-0.002036991672929,0.002036991672929,3467.516,6954882300,22.83,6.0923,8962.0,662.59,12.4,1.9,4.7,8.3,561.02614,0.0157049335742868,0.0124107077051221,0.0174568441874627,-0.0166309582548705,-0.0837459863133179,0.8939577012674427,0.8288755214422887,0.0106326834540921,-0.5795049436399978,中性,0.003463265711334
2018-07-11,-0.0172994154893588,0.0003316353041514,0.0003316353041514,3407.53,7204095000,25.52,-2.5362,8919.3,662.34,12.4,1.9,4.7,8.3,561.02614,0.0154706748829899,0.0125528536326838,0.0135130345738313,-0.0135829533431149,-0.1132070999271653,0.9334706755868384,0.8591730309590452,0.0153856312343545,-0.3531459180174032,中性,0.024013308388297
2018-07-12,0.0215775062875454,1.7773681797894625e-05,1.7773681797894625e-05,3481.056,9635356400,23.35,17.924400000000002,8940.8,667.26,12.4,1.9,4.7,8.3,561.02614,0.0165794304551874,0.0127785020260535,0.0414254406026473,0.0183250800915503,-0.0817983176150582,1.2024881706185406,1.128949886530907,0.0275109047369534,1.5367017623274275,贪婪,0.0223940925397896
2018-07-13,0.0033420892970408,0.0056238997612297,0.0056238997612297,3492.69,7295589700,23.52,10.886400000000002,8905.2,667.27,12.4,1.9,4.7,8.0,561.02614,0.0166626403504424,0.0126514664503647,0.0379805678079454,-0.0038792993690582,-0.0745038365178116,0.9413645204568736,0.8525655638098234,0.0071154325176297,-0.6582040578626386,中性,0.0045809721139345
2018-07-16,-0.0058991779974748,0.0001555326818735,0.0001555326818735,3472.086,6828199900,23.46,-0.9932,8908.7,667.58,12.4,1.9,4.7,8.0,561.02614,0.0166662450070058,0.0126430678921164,0.0041296626373479,0.019564000599052,-0.075120728089851,0.9003873749205304,0.8060502504296065,0.0133939654720533,-0.2463882388295154,中性,0.0086394336485006
2018-07-17,-0.0065404485948792,-0.0008845273257582,0.0008845273257582,3449.377,6198307600,22.9,-6.3304,8918.0,668.21,12.4,1.9,4.7,8.0,561.02614,0.0149596540266575,0.0125374504061484,-0.0048194464971267,0.012637397690336,-0.0464089250133274,0.8339678825978742,0.776967205412469,0.013397781686374,0.041724223254896,中性,0.0105519909900554
2018-07-18,-0.0052339886304106,-0.0013496031524157,0.0013496031524157,3431.323,6653033000,21.86,-1.0469000000000102,8910.2,669.14,12.4,1.9,4.7,8.0,561.02614,0.0148977196347975,0.0124514436422543,0.0072459803618214,0.0207590149356527,-0.0555994276144273,0.9086239514773344,0.8446550011350193,0.0143116809463872,-0.30465155526323,中性,0.0078670715001874
2018-07-19,-0.0008684696835593,0.0044098379859522,0.0044098379859522,3428.343,6847771600,20.73,24.3952,8891.2,670.66,12.4,1.9,4.7,8.0,561.02614,0.0147530718261388,0.012445865065798,-0.0151999956092833,0.0262254449933639,-0.0447832172424007,1.012298063674714,0.8836434578731116,0.0141593183645859,-0.191979215061985,中性,0.0012682515339141
2018-07-20,0.0188286294574375,-0.0016312729066358,0.0016312729066358,3492.894,10198472700,21.3,21.36,8863.3,676.71,12.4,1.9,4.7,8.0,561.02614,0.0154312409308772,0.0123979639312008,0.0002865445511134,0.0382671123590588,-0.0303910351202421,1.388462187471076,1.2935973175784627,0.0306264661910724,-0.1289232815096207,中性,0.0184622050882555
2018-07-23,0.0094065265078184,-0.001292696012753,0.001292696012753,3525.75,11903662700,21.37,-1.3849,8847.1,675.93,12.4,1.9,4.7,8.0,561.02614,0.0153487172412357,0.0124735869273576,0.0155922490564067,0.0197219116937547,-0.0075657569412103,1.4238406008724007,1.4732974951937643,0.0178362050627525,1.0605396818804134,贪婪,0.0079022119030796
2018-07-24,0.0158706658157838,-0.0002228204837704,0.0002228204837704,3581.706,15691243500,23.3,26.3474,8845.2,678.91,12.4,1.9,4.7,8.0,561.02614,0.0156425348213994,0.0124440550807045,0.0380033634670698,0.0331839169699431,0.0165529587150725,1.529534386681484,1.8593191841773635,0.0183848143873337,3.3172720611599,极度贪婪,0.0101143455047293
2018-07-25,-0.0011039432047187,-0.000444862448569,0.000444862448569,3577.752,9675850100,23.28,16.1758,8856.1,680.4,12.4,1.9,4.7,8.0,561.02614,0.0148428983048384,0.0124433381277006,0.0421334088927618,0.0493793892545832,0.0357964359114683,0.8906833949884928,1.136253308174343,0.0066158861765712,-1.2098144682078262,恐惧,0.0011409263199713
2018-07-26,-0.0116011394864707,-0.0042235209260879,0.0042235209260879,3536.246,9034964100,22.61,3.9327,8877.0,676.62,12.4,1.9,4.7,8.0,561.02614,0.0149001152140484,0.0125170636099207,0.0314007390898504,0.0162007434805671,0.0345258235721174,0.7994950112826228,1.0520779238426714,0.0184599713933928,-1.6560417389005682,恐惧,0.0128402718130012
2018-07-27,-0.0042471592756839,-0.0012525977823932,0.0012525977823932,3521.227,7017810400,21.68,25.567,8850.0,679.42,12.4,1.9,4.7,8.0,561.02614,0.0138452984064507,0.0124706922112571,0.0083249503567288,0.0086114949078422,0.004732195538784,0.6580406712302704,0.8205721360057024,0.0092873876066496,-0.8939890269980729,中性,0.0060519721018452
2018-07-30,-0.0017459822953759,-0.0001646872342087,0.0001646872342087,3515.079,8211699500,22.02,23.5058,8848.3,681.31,12.4,1.9,4.7,8.0,561.02614,0.0119936022030412,0.0124615597821207,-0.0028275584464655,0.0127646906099412,0.0323286912089932,0.8272657803377542,0.9614260624536048,0.0174542307583983,-0.0321312020137949,中性,0.0021262130882601
2018-07-31,0.0007334116815014,-0.0018287604660733,0.0018287604660733,3517.657,6798081700,21.94,30.9291,8842.5,681.65,12.4,1.9,4.7,8.0,561.02614,0.0119919786630079,0.0122655956394789,-0.017964812580748,0.0200385508863218,0.0326759485766579,0.8343578456867352,0.8088451332806322,0.0099495203767734,0.545440090468179,中性,0.0010788509374658
2018-08-01,-0.0199760806696048,-0.0019441720449034,0.0019441720449034,3447.388,9034861700,23.8,9.3866,8826.2,682.93,12.4,1.9,4.7,8.0,502.75373,0.0125078008890125,0.0123769043288411,-0.0368369500456341,0.0052964588471277,0.0260554737827805,1.1266139175337513,1.0653527043196116,0.0280876420060637,-1.0842253867146945,恐惧,0.022110001605896
2018-08-02,-0.0221704084367642,-0.0021635683704027,0.0021635683704027,3370.958,10130872700,24.73,3.62910000000001,8805.9,679.42,12.4,1.9,4.7,8.0,502.75373,0.0134801503884482,0.0126508374471863,-0.0474062189959275,-0.0160054799060771,0.0102199650872868,1.2296740374885,1.1808599074881208,0.0333009192045702,-2.209383403138888,极度恐惧,0.0218840065345646
2018-08-03,-0.0165157797872296,-0.0065516320775278,0.0065516320775278,3315.284,7079691000,24.89,5.10570000000001,8763.9,683.22,12.4,1.9,4.7,8.0,502.75373,0.013909381905455,0.0127414754685224,-0.0596748395074732,-0.0513498891507443,-0.0130827767916854,0.8580360618046208,0.8326373994983745,0.0199503270308064,1.7726648208199065,贪婪,0.0233283907266992
2018-08-06,-0.012671915890162,0.0002041045196767,0.0002041045196767,3273.273,7797508300,25.73,30.6312,8736.1,685.13,12.4,1.9,4.7,8.0,502.75373,0.0123960192484649,0.0128037607716801,-0.0706007731022593,-0.0734283315487248,-0.0537064198549701,0.9546173403906112,0.9163192643738725,0.0264444792719702,0.5387448211168,中性,0.0162512374499967
2018-08-07,0.0292053244565912,0.0017699482473731,0.0017699482473731,3368.87,9178391600,25.28,29.8501,8715.5,684.31,12.4,1.9,4.7,8.0,502.75373,0.0142805095929042,0.0133643053331416,-0.0421288603271694,-0.0600936729079174,-0.0269097559379742,1.0617896994472773,1.06468311248315,0.0313051557347122,-0.6784710196455621,中性,0.0318196539539577
2018-08-08,-0.0161365680480398,-0.0034344272062533,0.0034344272062533,3314.508,7928486500,25.43,16.5803,8687.6,683.13,12.4,1.9,4.7,8.0,502.75373,0.0142143492471857,0.0134554629695563,-0.0382893477056044,-0.0751262977512385,-0.0257469084966552,0.9412912138295516,0.915847655496502,0.017013384791951,0.3359496668610066,中性,0.0203526461803773
2018-08-09,0.025048061431742,0.0067132521885377,0.0067132521885377,3397.53,9195757200,25.32,52.145,8694.0,683.17,12.4,2.1,4.6,8.0,502.75373,0.0145259418368805,0.0139048636692064,0.0089291221629018,-0.0384770968330256,-0.0222763533524585,1.116536441843795,1.0649384592253832,0.0320159056726504,0.0554636166600016,中性,0.0272387155151748
2018-08-10,0.0022042483804409,0.0018721534843244,0.0018721534843244,3405.019,6896729900,24.53,0.5425,8661.2,683.95,12.4,2.1,4.6,8.0,502.75373,0.014509790632978,0.013898947126748,0.0276491503305724,-0.0320256891769007,-0.0234141942690584,0.8411287631482435,0.800542546040444,0.0127658612183956,-1.1466919414334158,恐惧,0.0031960775793771
2018-08-13,-0.0043098144239429,-0.0009334447189728,0.0009334447189728,3390.344,7619153200,25.33,-5.7795000000000005,8673.3,686.29,12.4,2.1,4.6,8.5,502.75373,0.0144868646898279,0.0138104057956288,0.0360112517967915,-0.0345895213054677,-0.0218248306955265,0.933296148250202,0.8803570168199636,0.0175474819074407,-0.6613422887047883,中性,0.0056565530457413
2018-08-14,-0.0051410712305299,-0.0033796837726712,0.0033796837726712,3372.914,6065144600,25.19,-13.3972,8679.2,686.95,12.4,2.1,4.6,8.5,502.75373,0.0144625197491865,0.013785243807086,0.0016648561096702,-0.0404640042174991,-0.0204254533311772,0.8042833766739576,0.701338245197338,0.0104108791389284,-0.216937543053666,中性,0.0084764198870542
2018-08-15,-0.0239964612201794,-0.0032457505855614,0.0032457505855614,3291.976,6817405500,25.92,-15.271400000000002,8675.6,688.56,12.4,2.1,4.6,8.5,502.75373,0.0153325176749747,0.0140633881869316,-0.0061950370624692,-0.0444843847680737,-0.039187925920946,0.931487406263263,0.7875768681129552,0.0253428336051053,-0.0495580692419383,中性,0.03519881752696
2018-08-16,-0.00463186851909,0.0020020971205958,0.0020020971205958,3276.728,7654736600,26.17,21.719,8674.7,689.46,12.4,2.1,4.6,8.5,502.75373,0.0153415152191763,0.0139986248382446,-0.0358749670133013,-0.0269458448503995,-0.0429513247564766,1.091875091992394,0.8802062393608561,0.025527599483387,-0.7969220831870707,中性,0.0060509835427779
2018-08-17,-0.0143765365938216,-0.0009852505039618,0.0009852505039618,3229.62,6739541300,26.35,3.6753,8639.0,688.94,12.4,2.1,4.6,8.5,502.75373,0.0147368093966695,0.0140695515820889,-0.052455751987564,-0.0248066016569915,-0.0761564908077359,0.9656615272362652,0.7906937709652563,0.0270846105733801,0.2436445190477189,中性,0.0213316247410215
2018-08-20,0.0116515255664753,0.0005985559894929,0.0005985559894929,3267.25,7090422800,26.3,56.56100000000001,8620.7,687.18,12.4,2.1,4.6,8.5,502.75373,0.0148508690224976,0.0141914730327635,-0.0364944119971457,-0.0004831602003542,-0.073911491749079,1.0315667728650555,0.8560296182880902,0.0178247761879255,-0.3743436019655305,中性,0.0164327655700239
2018-08-21,0.0181801208967786,0.005076379734207,0.005076379734207,3326.649,7520558300,23.95,28.1475,8591.5,683.6,12.4,2.1,4.6,8.5,502.75373,0.0150190396952935,0.0144146395535282,-0.0131732198698371,-0.0115083637601668,-0.0716020366680842,1.04969275805824,0.9550663163992392,0.0185405794239187,-0.2702657590235091,中性,0.0241738979628396
2018-08-22,-0.0056194687206254,0.0014102398270289,0.0014102398270289,3307.955,5078705700,22.97,20.0322,8574.0,682.71,12.4,2.1,4.6,8.5,502.75373,0.0150137965871031,0.0144042667487655,0.0052037726297168,-0.0009912644327524,-0.076117562183991,0.7450285999151971,0.6643584721450877,0.0089405690222509,-0.4570761336444685,中性,0.011064765419712
2018-08-23,0.0036490822879997,-4.058487573055381e-05,4.058487573055381e-05,3320.026,6111233400,21.97,12.599200000000002,8575.8,683.67,12.4,2.1,4.6,8.5,502.75373,0.0149842892155234,0.0142053278716073,0.0134847234368066,-0.0223902435764947,-0.0608673404095204,0.939020701965152,0.8150115532344064,0.0151498813563508,-0.3127419955301679,中性,0.0059711060749205
2018-08-24,0.0015990838625963,-0.000165196272938,0.000165196272938,3325.335,6376589700,21.91,-1.7687,8548.8,687.1,12.4,2.1,4.6,8.5,502.75373,0.0150165590162135,0.0138885334875174,0.0294603438932246,-0.0229954080943394,-0.0550210972712401,0.9908457366366936,0.8540519415069882,0.0183981463521721,-0.1910248516380737,中性,0.0025077415010665
2018-08-27,0.0244303205541698,0.0055736431001511,0.0055736431001511,3406.574,9427008200,22.03,21.6764,8550.0,685.08,12.4,2.1,4.6,8.5,502.75373,0.0162026653204599,0.0142791575293488,0.0422391388809191,0.0057447268837733,-0.0288447944216944,1.365675113031284,1.2524183738346808,0.0197585609471569,2.569123966605147,极度贪婪,0.0259152427110117
2018-08-28,-0.0018796010302433,-0.0008303000667779,0.0008303000667779,3400.171,7544536300,22.21,14.3072,8545.3,680.52,12.4,2.1,4.6,8.5,502.75373,0.0161947316650677,0.0142005044214318,0.0221794169538971,0.00900619708406,-0.0314578071334391,1.0922057282216724,0.9973784421457964,0.0081698832205792,0.2587533823300835,中性,0.002491340694117
2018-08-29,-0.0039989165250805,-0.0008721852767386,0.0008721852767386,3386.574,6702040400,22.7,20.3195,8547.3,680.72,12.4,2.1,4.6,8.5,502.75373,0.0156231306939728,0.0141196289474254,0.023799969149442,0.0290037417791588,-0.0154806429889148,0.926684104778221,0.899877453327141,0.0063754697224982,-0.5176460514090261,中性,0.0059667150396177
2018-08-30,-0.010476664617398,0.0009190155105767,0.0009190155105767,3351.094,6838529000,22.72,6.16360000000001,8540.4,681.13,12.4,2.1,4.6,8.5,502.75373,0.0149860654878073,0.0141618102051557,0.0096742222440442,0.0231589456808508,-0.0037868991695486,0.9269137069918608,0.9389574552505892,0.0158437811651956,-0.2952614971786382,中性,0.0153200558444631
2018-08-31,-0.0049506220953515,-0.0003895557840148,0.0003895557840148,3334.504,7620563000,22.42,37.6719,8501.9,682.46,12.4,2.1,4.6,8.5,502.75373,0.0145394031938382,0.0141662176185871,0.0031245162860963,0.0325848601793209,0.0077782585223293,0.9992168947362832,1.0424629914419394,0.0137060864224484,-0.1447062030507226,中性,0.0064963994069094
2018-09-03,-0.0038023646095491,-0.0021452689302536,0.0021452689302536,3321.825,6642985500,23.03,2.7077,8496.3,683.47,12.4,2.1,4.6,8.5,516.48662,0.0142524952024913,0.0140915188565731,-0.0251081688776226,0.0171309700032964,0.0166478098029422,0.9396376821610368,0.915967368648488,0.0101820535398462,0.1768379590277783,中性,0.005723879134689
2018-09-04,0.0126656280809496,0.0016957942052382,0.0016957942052382,3363.898,6708880700,22.1,13.5113,8497.5,681.83,12.4,2.1,4.6,8.5,516.48662,0.0129388497468303,0.014216867513857,-0.0105629397664297,0.0116164771874673,0.0001081134273005,0.9719353536554196,0.9410755206559938,0.0187294620704909,-0.083732728416749,中性,0.0188788989509824
2018-09-05,-0.0195478578720282,-0.0027357673311242,0.0027357673311242,3298.141,6430188800,23.25,-31.0886,8490.6,682.66,12.4,2.1,4.6,8.5,516.48662,0.0131830189366078,0.0142767123199678,-0.0261118811133774,-0.0023119119639354,-0.0033031763966878,0.9389563965249178,0.911561728806467,0.0169968476180975,0.1952469565600715,中性,0.0304001305094312
2018-09-06,-0.0106908710088502,-0.0059784405684132,0.0059784405684132,3262.881,6230028800,23.84,8.86290000000001,8492.6,682.17,12.4,2.1,4.6,8.5,516.48662,0.0119500459246157,0.0142847546244751,-0.0263260875048296,-0.0166518652607854,-0.0390421088372802,0.926187706404362,0.9021510517276492,0.0176966306769997,0.282627764295173,中性,0.0171602272670878
2018-09-07,0.0045245290894764,0.0005462158749598,0.0005462158749598,3277.644,6394740800,23.39,-2.5409,8460.2,682.12,12.4,2.1,4.6,8.5,516.48662,0.0120036632282246,0.0143108887347325,-0.0168509363200016,-0.0137264200339053,-0.0367218281282447,0.9866348954164428,0.929380384683241,0.0191875627737484,-0.0904535398544262,中性,0.0070753909047829
2018-09-10,-0.0145153042856391,-0.0023715793638041,0.0023715793638041,3230.068,6381705100,24.54,-6.0471,8432.6,683.89,12.4,2.3,4.1,8.5,516.48662,0.0123269200907254,0.0143935152558903,-0.0275638759960916,-0.0526720448737143,-0.0469273179899409,0.992626701277,0.935901685804085,0.0154906955519202,-0.0945646236507552,中性,0.0227451818255268
2018-09-11,-0.0018129649282926,-5.794476522746894e-05,5.794476522746894e-05,3224.212,5849130500,23.96,-0.4203,8421.3,684.88,12.4,2.3,4.1,8.5,516.48662,0.0123096593301663,0.0137320111267558,-0.0420424690053339,-0.0526054087717636,-0.0435992116877036,0.9347901638679844,0.8591584419859309,0.0113221463104783,0.4492843627174302,中性,0.0030995460407194
2018-09-12,-0.006881371324218,-0.003620338601312,0.003620338601312,3202.025,5462789900,23.65,-10.453499999999998,8423.2,685.46,12.4,2.3,4.1,8.2,516.48662,0.0112636438703326,0.0137257432873929,-0.0293759824575237,-0.0554878635709011,-0.0264841217917423,0.900903540900158,0.8104734027100917,0.0095633232095315,0.4949578759143819,中性,0.0125968075840113
2018-09-13,0.0107872362020908,-0.0006836742647196,0.0006836742647196,3236.566,6729032700,23.1,27.3993,8420.1,684.88,12.4,2.3,4.1,8.2,516.48662,0.0115493967845053,0.0137641280554606,-0.0078978752465825,-0.0342239627514122,-0.0110650170705614,1.0917587009857646,1.005239372829318,0.0179804768387234,-0.2864915287491555,中性,0.0160308868793145
2018-09-14,0.0017067472129412,0.0035436564707406,0.0035436564707406,3242.09,6013064000,21.58,28.0742,8377.9,683.62,12.4,2.3,4.1,8.2,516.48662,0.0110869138540493,0.0137481826272586,-0.0107156571231177,-0.0275665934431194,0.0050182667362015,0.9878300177151702,0.9031829595122934,0.0080688691553904,-0.1156813464617721,中性,0.0028383985484626
2018-09-17,-0.0114642098152735,-0.0003314826028892,0.0003314826028892,3204.922,5225954700,20.94,6.9134,8359.3,685.09,12.4,2.3,4.1,8.2,516.48662,0.0110406588463791,0.0137222171209747,-0.007664562652752,-0.0352284386488437,-0.0180974686455472,0.8924111566254992,0.7961038528610922,0.0094473438043109,0.0376301390120679,中性,0.0219370631269986
2018-09-18,0.0201284149817062,0.0019667135793701,0.0019667135793701,3269.432,7042503500,20.37,19.171,8358.0,685.54,12.4,2.3,4.1,8.2,516.48662,0.0112249703503397,0.0139779145631558,0.0142768172572468,-0.027765651748087,-0.0161491745606197,1.1555186255760148,1.076751342622828,0.0233878545264131,0.2835979340377391,中性,0.0285813347223842
2018-09-19,0.0131674248003934,0.0017227684178677,0.0017227684178677,3312.482,8917066600,19.19,7.76179999999999,8328.7,685.69,12.4,2.3,4.1,8.2,516.48662,0.0115815047404535,0.013868465873282,0.0343256133818583,0.0049496309243346,0.0026377189603992,1.314130818159475,1.324494793229578,0.0234509953563521,1.7861569481085966,贪婪,0.0147665430696608
2018-09-20,-0.0007112491479198,-0.000123153866231,0.000123153866231,3310.126,6456105700,18.39,48.0023,8305.9,685.3,12.4,2.3,4.1,8.2,516.48662,0.0115528154946026,0.0138098792995256,0.0228271280318476,0.014929252785265,-0.0017226124755204,0.9591686681333566,0.9565065552046412,0.008832292184648,-0.3483199864972041,中性,0.0011016689951651
2018-09-21,0.0303190875513499,0.0053154601732188,0.0053154601732188,3410.486,10841600500,19.25,48.0023,8263.6,683.57,12.4,2.3,4.1,8.2,516.48662,0.0134091068524188,0.013975015981074,0.0514394683702562,0.0407238112471385,0.0269973912132331,1.4086135984787764,1.5548143744059426,0.0301185813400201,3.3955322484638986,极度贪婪,0.0279655089221835
2018-09-25,-0.0089963717780984,-0.0031532662744049,0.0031532662744049,3379.804,6905469300,20.47,48.0023,8274.9,684.4,12.4,2.3,4.1,8.2,516.48662,0.0124282129993233,0.0134992868015464,0.0539073064074313,0.0462427437546792,-0.006429301119035,0.85968591001906,1.008562119229503,0.0080927769775998,-1.7899487666250706,恐惧,0.0130278933802492
2018-09-26,0.011076677819187,0.0018452082666045,0.0018452082666045,3417.241,9317334300,21.11,18.7773,8257.9,685.71,12.4,2.3,4.1,8.2,516.48662,0.0126778831538295,0.0135754654008667,0.0448555692449121,0.059132386502159,0.0065269777303953,1.0977693697889872,1.3434292443908136,0.0190285086711765,0.6805273235465177,中性,0.0118882477139272
2018-09-27,-0.0039947431275698,0.0013629347797221,0.0013629347797221,3403.59,6976524100,20.6,28.894,8232.7,686.42,12.4,2.3,4.1,8.2,516.48662,0.0126778082499417,0.0134712569251098,0.0276934013169488,0.0620190146988072,0.006531151127906,0.8613623552316507,1.0039305511693155,0.0085139514453856,-0.9813605052418752,中性,0.0057259791126785
2018-09-28,0.010364056775346,-0.0002295619797469,0.0002295619797469,3438.865,8437775600,21.78,16.262999999999998,8151.6,687.92,12.4,2.3,4.1,8.2,516.48662,0.0125993621731818,0.0135046284738285,0.0387687072402147,0.0615958352720623,0.02737187252065,0.9931771505702112,1.2003939231988128,0.0117163657195033,-0.2074419790269498,中性,0.0122829253427242
2018-10-08,-0.0430275686890877,-0.0058680528544696,0.0058680528544696,3290.899,9788898900,24.4,-97.1611,8199.7,689.57,12.4,2.3,4.1,8.2,621.4264,0.0160176361094019,0.0146021867891814,-0.0345779490002229,0.0168615193700333,-0.010705074073086,1.1814921040099786,1.3714573506544017,0.024069714688904,-1.2990874128447878,恐惧,0.0439554735712795
2018-10-09,-0.0006709412838254,-0.0023285828901511,0.0023285828901511,3288.691,6672327400,23.11,-30.7984,8199.9,690.19,12.4,2.3,4.1,8.2,621.4264,0.0159993137533373,0.0141244048513207,-0.02625251850595,0.0276547879014813,-0.0075736507473623,0.809888819495256,0.934623192647711,0.0102368997269733,0.9483988688232896,中性,0.001005558096303
2018-10-10,-0.0021567851768378,-0.0039296543252027,0.0039296543252027,3281.598,6449282800,23.12,-16.1204,8197.8,690.72,12.4,2.3,4.1,8.2,621.4264,0.0157038466352522,0.0141194303042242,-0.0394859815019749,0.0053695877429372,-0.0223960640051498,0.8413979093354277,0.9050257980682272,0.0180244502830634,1.195039921040593,贪婪,0.0033442248444087
2018-10-11,-0.047990034123619,0.0042430964707634,0.0042430964707634,3124.114,12094134200,25.56,-36.3236,8056.5,690.98,12.4,2.3,4.1,8.2,621.4264,0.0184994774635366,0.0152381574899372,-0.083481272498024,-0.0557878711810752,-0.0508382402567405,1.3919729271797063,1.6322969112921677,0.0353636262953272,-5.292781656403763,极度恐惧,0.0396804213761899
2018-10-12,0.0149200701382856,0.0058411534305242,0.0058411534305242,3170.726,9861115100,25.83,10.7254,7930.8,691.2,12.4,2.3,4.1,8.2,621.4264,0.018789837587404,0.0150920552796155,-0.0789252591350844,-0.0401565518948696,-0.0252272991096046,1.0989578078769309,1.299082969513054,0.0281184813824972,-1.5092946049719709,恐惧,0.0151302058509444
2018-10-15,-0.0139633635955929,0.0009258943121316,0.0009258943121316,3126.452,6960502300,26.85,-11.0467,7880.9,691.54,12.4,2.3,4.1,8.2,621.4264,0.0189443451157339,0.0151642580918385,-0.0498610540415895,-0.0844390030418125,-0.0437151917946739,0.827894758609709,0.9135577444808668,0.0201183322181181,1.6157059879397728,贪婪,0.0200608562338854
2018-10-16,-0.0081491735679933,0.0003271384730579,0.0003271384730579,3100.974,6888772100,26.38,-11.0467,7796.0,691.19,12.4,2.5,3.6,8.2,621.4264,0.0187790396568939,0.0151775169434055,-0.0573392863257574,-0.0835918048317074,-0.0373490610770281,0.8151658596723114,0.9011445936610686,0.0247422261521702,2.017115875446984,极度贪婪,0.0118296460525866
2018-10-17,0.0055698628882407,-0.0004325012986479,0.0004325012986479,3118.246,7683713800,26.53,-11.0467,7750.7,691.03,12.4,2.5,3.6,8.3,621.4264,0.0188525855694384,0.0151934957170522,-0.0496126382606788,-0.0890986197626537,-0.0299662332604947,0.8834243742345272,0.9932157149473304,0.0277656092559727,0.987769223349424,中性,0.0072489202919567
2018-10-18,-0.0236844687686603,0.0056700709863535,0.0056700709863535,3044.392,7377196800,28.08,-6.33949999999999,7699.7,692.75,12.4,2.5,3.6,8.3,621.4264,0.0194694236689503,0.0154534710384261,-0.0253070729057202,-0.1087883454037442,-0.046769330704937,0.9513734103541192,0.9419399081812738,0.0178715487361679,0.0906504659995376,中性,0.032104970777871
2018-10-19,0.0297445269860123,0.0039861974365678,0.0039861974365678,3134.946,9883968800,26.04,43.2254,7648.6,693.87,12.4,2.5,3.6,8.3,621.4264,0.0205723065759766,0.0159835076895784,-0.0104826160579934,-0.0894078751930779,-0.0278120399210155,1.27389926468766,1.237094189872235,0.0409097955754261,-0.6005814934782734,中性,0.0300937078899038
